Date,Open,High,Low,Close,Adj Close,Volume
17-01-11,6600,6675,6400,6616.950195,6460.626953,27276
24-01-11,6649,6742,6138.899902,6158.700195,6013.203125,32654
31-01-11,5935.200195,6175.100098,5860.049805,5920.600098,5802.540527,44795
07-02-11,6000,6125,5325,6058.049805,5937.248047,63169
14-02-11,6110,6280,5875.100098,5907.850098,5790.044434,48475
21-02-11,5816,5979,5530.200195,5560,5449.129883,28881
28-02-11,5518,6098,5518,5973.899902,5854.776855,41461
07-03-11,5959.850098,6265,5750,6096.950195,5975.374023,52064
14-03-11,6090,6865,6090,6611.350098,6479.513672,142791
21-03-11,6647.950195,6689.950195,6435.100098,6603.649902,6471.968262,37863
28-03-11,6642,6660,6210,6495.100098,6365.583984,51279
04-04-11,6415,6775.049805,6415,6512.75,6382.881836,73732
11-04-11,6501.049805,6600,6475,6517.049805,6387.094727,18728
18-04-11,6530.149902,7504.950195,6530,7449.649902,7301.097656,196471
25-04-11,7480,7480,7100.100098,7123.299805,6981.255859,98509
02-05-11,7125,7185,6832.5,6993,6853.556152,69888
09-05-11,7000,7200,6900,7071,6930,47277
16-05-11,6980,7090,6905,6951.299805,6812.686035,26621
23-05-11,6935,7009.899902,6502.5,6664.5,6531.605957,42199
30-05-11,6708.899902,6944,6611,6754.950195,6620.251465,31310
06-06-11,6787,6975,6601.5,6805,6669.303711,29407
13-06-11,6800,6915,6700,6742.399902,6607.95166,30930
20-06-11,6777.75,6790,6220.049805,6551.549805,6420.908203,80360
27-06-11,6535,6945.350098,6510,6886.850098,6749.52002,71417
04-07-11,6850,7324.899902,6801,7240.049805,7095.678711,82555
11-07-11,7232,7855,7232,7758,7603.299316,115345
18-07-11,7730,7950,7402.25,7545.75,7395.28125,102422
25-07-11,7555,7681,7011,7208.850098,7065.101074,74968
01-08-11,7240.100098,7385,6891.350098,7179.75,7036.580566,68742
08-08-11,7009,7450.049805,6950.100098,7141.200195,6998.800781,69678
15-08-11,7141.200195,7233,6270,6396.700195,6271.765625,38520
22-08-11,6400.049805,6678.600098,6190,6228.799805,6107.143066,48429
29-08-11,6310,6899,6230.100098,6846.299805,6712.583008,41374
05-09-11,6844,7370,6767,7095.899902,6957.30957,55780
12-09-11,7050,7149,6808.799805,7072.75,6934.609863,49031
19-09-11,7000,7150,6580,6662.450195,6532.32373,38593
26-09-11,6709.950195,6787,6500,6617.700195,6488.44873,31855
03-10-11,6597.950195,6700,6410,6563.899902,6435.69873,13488
10-10-11,6595.549805,6885,6552,6749.25,6617.429199,21385
17-10-11,6795,6830,6485,6524.549805,6397.116699,24804
24-10-11,6551.049805,6950,6390,6760.75,6628.704102,19462
31-10-11,6800,6921,6625.5,6728.049805,6596.643555,25808
07-11-11,6728.049805,6864.950195,6686.149902,6744.950195,6616.169922,20328
14-11-11,6770.049805,6856.350098,6325,6383.950195,6262.061035,17090
21-11-11,6372,6769,6330,6729.5,6601.013672,29673
28-11-11,6755,7450,6730.100098,7392.149902,7251.012695,92308
05-12-11,7449.899902,7734.950195,7165.100098,7234.399902,7096.274414,58012
12-12-11,7450,7450,6872,7007.049805,6873.265625,35279
19-12-11,6938.049805,7080,6775,6964.350098,6831.380859,27851
26-12-11,7075,7151,6530,6979.200195,6845.948242,38077
02-01-12,6980,7130,6871.100098,6957.75,6824.904785,38567
09-01-12,7001.049805,7375,6920,7261,7122.368652,65652
16-01-12,7240,7420,7100.399902,7113.649902,6977.829102,37219
23-01-12,7215,7489.950195,7105.049805,7391.899902,7250.768066,22376
30-01-12,7350,8470,7280,8182.049805,8025.82959,91724
06-02-12,8248.900391,9350,8248.900391,9281.25,9127.501953,124155
13-02-12,9250,10014.79981,9250,9772.599609,9610.71582,149772
20-02-12,9772.599609,10155,9222,9430.849609,9274.626953,104012
27-02-12,9450,10175,9216,9924.900391,9760.492188,113385
05-03-12,9800,9928.200195,9460,9818.25,9655.608398,35936
12-03-12,9949,10344.7002,9782.049805,9839.700195,9676.706055,62371
19-03-12,9870,10932,9610.049805,9895.849609,9731.922852,121722
26-03-12,9894.700195,10030,9575,9932.650391,9768.117188,94852
02-04-12,9956.049805,10750,9900,10658.2002,10481.6416,82053
09-04-12,10601,11084,10400,10660.09961,10483.51074,129410
16-04-12,10661,11500,10600,11385.34961,11196.75098,117411
23-04-12,11210.29981,11578.79981,10957.04981,11280.65039,11093.78711,108840
30-04-12,11341.90039,11550,10250,10351.90039,10180.42383,81089
07-05-12,10109.2002,10725,9872.200195,10230.25,10060.78516,82839
14-05-12,10389.2002,10568.79981,9980.75,10360.04981,10188.43262,40298
21-05-12,10385.09961,10874,10185,10834,10654.53418,45376
28-05-12,10973,11150.25,10555.04981,10604.29981,10428.63965,43321
04-06-12,10549.9502,10877,10380,10716.15039,10538.63574,47572
11-06-12,10820,10908.34961,10340,10452.04981,10278.90918,43135
18-06-12,10539.9502,10590,9997.950195,10167.40039,9998.976563,38139
25-06-12,10192.15039,10219.9502,9826.650391,10032.65039,9866.455078,47077
02-07-12,10066.04981,10710,10020,10501.25,10327.29297,58934
09-07-12,10469.9502,10609,10080.04981,10112.15039,9944.641602,30449
16-07-12,10204.7002,10310,10001,10053.75,9887.208984,22107
23-07-12,10039.90039,10325,9580,9664.799805,9504.704102,86979
30-07-12,9672.900391,10439.9502,9521.299805,10358.2002,10186.61426,60297
06-08-12,10490,10940,10263.15039,10653,10476.5332,98897
13-08-12,10684.9502,11015,10549.9502,10829.75,10653.43848,75368
20-08-12,10829.75,11214,10681,10713.4502,10539.0332,65298
27-08-12,10723,10900,9866,10048.65039,9885.053711,65511
03-09-12,10080.5,10399,10000,10206.54981,10040.38574,32843
10-09-12,10277,10675,10110,10230.90039,10064.33887,58973
17-09-12,10323,10500,10101.04981,10162.5,9997.054688,36440
24-09-12,10214.65039,10420.09961,10060.09961,10272.75,10105.50977,47562
01-10-12,10299.9502,10690,10212,10327.5,10159.36426,58953
08-10-12,10300,10482,10200,10225.59961,10059.12402,32324
15-10-12,10250,10450.09961,10094.9502,10161.09961,9995.675781,23404
22-10-12,9710,10378,9710,10135.5,9970.490234,17140
29-10-12,10025,10420,9865,10250,10083.12988,80009
05-11-12,10228.59961,10400,10080.9502,10103,9938.522461,29072
12-11-12,10029.04981,10280.15039,10004.09961,10068.90039,9907.863281,14576
19-11-12,10100.4502,10159,9770.049805,10009.75,9849.658203,24762
26-11-12,10065,10999.40039,9990,10943.7002,10768.66895,91145
03-12-12,10901,11948,10801,11786.5,11597.98828,117055
10-12-12,11861.90039,12480,11810.25,12142.34961,11948.14844,88643
17-12-12,12155.79981,12630,12056.09961,12452.25,12253.09082,58341
24-12-12,12504,12818,12440,12694.75,12491.71094,39393
31-12-12,12745.25,13435,12700,13361.09961,13147.40234,57520
07-01-13,13375,13903.90039,13200,13473.40039,13257.90918,71967
14-01-13,13488,13704.84961,13225,13336.40039,13123.09961,43927
21-01-13,13394.25,13570,12930.25,13286.09961,13073.60449,29387
28-01-13,13372,13419.9502,13008.9502,13220.7002,13009.24805,21577
04-02-13,13228.75,13530,13050,13408.90039,13213.66309,41672
11-02-13,13489.9502,13489.9502,12015,12486.79981,12304.98731,47173
18-02-13,12590.04981,12750,12160,12388.84961,12208.46582,31793
25-02-13,12400,12550.59961,11111.65039,11572.7002,11404.19629,49759
04-03-13,11669,13020,11418,12977.25,12788.29883,50071
11-03-13,13124.25,13124.25,12390,12711.90039,12526.81543,42312
18-03-13,12650,12839.9502,11510,11610.04981,11441.00684,39120
25-03-13,11750.04981,12238,11263,11971.79981,11797.48731,25493
01-04-13,12140,12567.2002,11750,11886.59961,11713.53027,25872
08-04-13,11801,12567.2002,11432.40039,11713.29981,11542.75293,26029
15-04-13,11813,12970,11650,12901.4502,12713.60059,64886
22-04-13,12930,14139.2002,12801,13592.7002,13394.78613,101644
29-04-13,13627,13825.84961,13118,13567.5,13369.95801,52036
06-05-13,13588.34961,15008.7002,13405.04981,14837.5,14621.46289,106352
13-05-13,14899.79981,15329.9502,14575.5,14992.40039,14774.10938,58704
20-05-13,15030,15499,14810,15267.75,15045.44922,54437
27-05-13,15297,15450,14871.09961,14895.09961,14678.2207,40126
03-06-13,14805.40039,15422,14805.40039,14992.34961,14774.05859,38982
10-06-13,15200,15210,14213,14311.90039,14103.5166,38739
17-06-13,14399,14400,12700.04981,12933.15039,12744.84082,48582
24-06-13,13000,13308.04981,12180,12926.15039,12737.94043,63753
01-07-13,12875,13084,12070,12269.9502,12091.29688,52793
08-07-13,12225,12790,12050,12605.2002,12421.66797,33612
15-07-13,12650,14278.79981,12455.59961,13819.59961,13618.38281,93246
22-07-13,13690,14813.9502,13640.09961,13793.40039,13592.56348,168298
29-07-13,13793.40039,13933.2002,12631,12735.25,12549.82227,63206
05-08-13,12795,13134.7002,12311,12984.84961,12795.78613,36515
12-08-13,13220,14332.9502,13002.04981,13409.84961,13217.71094,58825
19-08-13,13400,13817.84961,12716.40039,13202.25,13013.08594,56381
26-08-13,13205,13375.75,12550,12893.9502,12709.2002,39714
02-09-13,12940,13780.04981,12940,12985.84961,12799.78613,72525
09-09-13,12985.84961,13300,12711.04981,12823.79981,12640.05664,51411
16-09-13,13154,13369.65039,12670,12990.59961,12804.46582,43700
23-09-13,12950,13722,12720,13472.54981,13279.51074,67577
30-09-13,13311.04981,14671,13290,14389.04981,14182.88086,93982
07-10-13,14400.09961,15300,14300,15184.34961,14966.78613,85759
14-10-13,15100,15450,15024.25,15265.54981,15046.82422,35006
21-10-13,15201,15950,15100,15472.65039,15250.95801,50956
28-10-13,15305,16144,15300,16020.40039,15790.85742,39139
04-11-13,16020.40039,16840,15852,16404,16168.95703,42527
11-11-13,16211.7002,16770,16211.7002,16523.40039,16289.7002,34752
18-11-13,16730,17210,16525.15039,16851.19922,16612.86328,43345
25-11-13,17040,18025,16960,17348.90039,17103.5293,86934
02-12-13,17487,17885,17118,17830.19922,17578.01758,53467
09-12-13,17898.90039,19874,17555.19922,19124.19922,18853.71289,153512
16-12-13,19100,20225,19100,19831.25,19550.76172,113283
23-12-13,19735,19880,19000.05078,19408.59961,19134.08984,65959
30-12-13,19590,19629.94922,18905.09961,19162.65039,18891.62305,52505
06-01-14,19174,19450,19000,19101.5,18831.33789,39766
13-01-14,19170,20155,18925.5,19522.75,19246.63281,55952
20-01-14,19551,20149,19211.19922,19249.75,18977.49023,42636
27-01-14,19175,19530,18645,19433.94922,19159.07813,30075
03-02-14,19450,20125,18686.40039,18807.80078,18565.31055,87154
10-02-14,18944,19250,18703,18897.59961,18653.94531,33751
17-02-14,18850,19200,18701.80078,18918,18674.08203,25129
24-02-14,18914,19220,18910,19086.75,18840.6582,18608
03-03-14,19010,20625,19000.19922,20412.34961,20149.1582,55505
10-03-14,20400,21100,20150.05078,20943.44922,20673.41406,53612
17-03-14,20943.44922,22450,20760.5,22300.90039,22013.36523,61486
24-03-14,22518.90039,22588.94922,20773.34961,21459.15039,21182.47266,77727
31-03-14,21685,22477.80078,21459.15039,22379.90039,22091.35352,50369
07-04-14,22326.75,22998.90039,21969.94922,22837.34961,22542.90039,34530
14-04-14,22837.34961,23835,22800.05078,23750.05078,23443.83203,38467
21-04-14,23773.90039,25925.05078,20251,20428.5,20165.11328,176090
28-04-14,20399,20999,19816.09961,20714,20446.92773,65664
05-05-14,20677,21498,20604.5,21417.19922,21141.06055,34981
12-05-14,21450,22670,21200,22222.80078,21936.27539,38476
19-05-14,22161,23278.59961,22161,23143.5,22845.10742,28346
26-05-14,23200,23390,22550,22733.30078,22440.19336,31635
02-06-14,22506,24548,22506,24340.19922,24026.375,27787
09-06-14,24150,24635,23200,23279.05078,22978.90625,25707
16-06-14,23250,23888,22448.94922,23180.5,22881.62891,21392
23-06-14,23300,24048,22986.94922,23176.30078,22877.48438,31533
30-06-14,23199.59961,24049,23199.59961,23742.44922,23436.33398,22540
07-07-14,23750,23859.94922,21360.05078,21617.09961,21338.38477,28984
14-07-14,21617.09961,23474.94922,21001,23311.65039,23011.08789,31265
21-07-14,23335.09961,24768.65039,22450,23719.69922,23413.875,92537
28-07-14,23725,23990,22999.94922,23324.15039,23023.42188,21417
04-08-14,23280.09961,23899,23280.09961,23434.34961,23132.20508,22495
11-08-14,23795,23797.94922,23238,23364.94922,23066.60352,13999
18-08-14,23300,24444,23275.05078,24325.15039,24014.55078,20616
25-08-14,24325.15039,24379.94922,23900,24030.94922,23724.10547,11411
01-09-14,24114.44922,27561,24080,27159.69922,26812.9043,78212
08-09-14,27170,31774.90039,27159.69922,31184.90039,30786.70313,205235
15-09-14,31133,32120.05078,30013,31748.5,31343.11133,116278
22-09-14,31599,31950,29848,30745.69922,30353.11523,68351
29-09-14,30800,32900.05078,30708.25,31674.25,31269.8125,64761
06-10-14,31674.25,32397.84961,31499.65039,31675.84961,31271.39258,43744
13-10-14,31540,32000,30113,30323.19922,29936.00781,35438
20-10-14,30933,30960,30135,30747.80078,30355.18945,21676
27-10-14,30949,31774,30610,31315.65039,30915.78906,52811
03-11-14,31450,32720,31320.05078,32336.30078,31923.40234,28309
10-11-14,32299,33390,32050.5,32355.25,31942.10742,56741
17-11-14,32679.80078,33400,31600,31676.05078,31274.49609,37920
24-11-14,31700.09961,33980,31520,33543.69922,33118.45313,100505
01-12-14,33601.10156,39499,33450,38051.89844,37569.5,180652
08-12-14,38150,38640,36418,37747.39844,37268.87109,90732
15-12-14,37400,38314,34565.10156,37871.14844,37391.05078,91465
22-12-14,38005,38196.94922,35786,36442.94922,35980.95703,59276
29-12-14,36719.89844,38650,36501,38192.25,37708.08203,82555
05-01-15,38299,39390,37011,37707.25,37229.23047,89238
12-01-15,37799,39874.05078,37611,39161.75,38665.28906,65045
19-01-15,38925,39980,38420,38728.14844,38237.18359,62790
26-01-15,38728.14844,40307,38728.14844,40036.89844,39529.35156,46104
02-02-15,40000,41150,38500,38837.39844,38345.05469,44835
09-02-15,38849.89844,41782,35520,40585.5,40114.44922,127579
16-02-15,40750,41700,40330,40945.75,40470.51563,43325
23-02-15,40949,41450,39551.19922,41200.75,40722.55469,51547
02-03-15,41305,42474.89844,40787.05078,41634.19922,41150.97266,44190
09-03-15,41500,41924,40100,40241.44922,39774.40234,33626
16-03-15,40300,41178.60156,39697.05078,39891.05078,39428.04688,32771
23-03-15,40000,40196.14844,36908.30078,37661.89844,37224.77734,50611
30-03-15,37965,39660.39844,37850,39557,39097.87109,26137
06-04-15,39986,41450,39516.10156,41326.89844,40847.24219,36239
13-04-15,41499,41990,40700.05078,41014.44922,40538.41406,25866
20-04-15,41390,41390,38201.5,38944.55078,38492.54297,103301
27-04-15,38900,39199.89844,36402.14844,36664.14844,36238.61328,57711
04-05-15,37000,38098.89844,34702,35902.44922,35485.75781,52298
11-05-15,36102,36873.44922,35205.55078,36513.55078,36089.75391,41205
18-05-15,36450,37350,35580.05078,35675.5,35261.42578,44416
25-05-15,35675,36100,35118.35156,35874.30078,35457.91406,32225
01-06-15,36200,36380,33879.94922,34353.39844,33954.67969,34630
08-06-15,34353.39844,34399,31360,31878.05078,31508.06641,47561
15-06-15,31910.09961,33673.39844,31502.05078,33225.35156,32839.71875,37885
22-06-15,33300,34549,32900,33742.64844,33351.01953,43139
29-06-15,33300,35235,32600.94922,34860.80078,34456.18359,44867
06-07-15,34000,35600,33787.44922,35199.85156,34791.30469,35195
13-07-15,35400,36399,34851.30078,36217.69922,35797.33203,38777
20-07-15,36370,39199.94922,36011.25,38531.55078,38084.33203,63689
27-07-15,38700,41179.94922,38001,40839.25,40365.25391,116013
03-08-15,41399.94922,46399,40910,44922.39844,44401.00391,143522
10-08-15,44901,45325.60156,41250,42567.64844,42076.37109,77463
17-08-15,42600,44671.55078,41800,43388.60156,42887.84375,61368
24-08-15,42700,42700,36679.05078,41007.60156,40534.32813,113650
31-08-15,41007.60156,41449,38450,38678.10156,38231.71875,64930
07-09-15,38680,41546.64844,37689.30078,40536.19922,40068.36719,53501
14-09-15,40540.44922,41199,39500,40166.5,39702.92188,38811
21-09-15,40299,41799,39810,41262.19922,40785.99609,51674
28-09-15,41600,42225,40700,41629.85156,41149.39453,26226
05-10-15,41724.89844,43562,41220,41373.80078,40896.29688,48677
12-10-15,41410,42330,40797.89844,41899,41415.44141,31583
19-10-15,42060,42898,41666.10156,42631.10156,42139.08594,20618
26-10-15,42700,42887.69922,39510,39751.39844,39292.61719,88147
02-11-15,39888,40200,38200,38512.35156,38067.875,41965
09-11-15,38000,39339.94922,37734.69922,38377.94922,37935.01953,15913
16-11-15,38416.5,39949,37800,39381.89844,38930.38672,32804
23-11-15,39101,39740,38491.25,39430.75,38978.66797,39556
30-11-15,39333,39800.05078,38600,39630.80078,39176.42578,23105
07-12-15,39602.5,39985,38832,39414.39844,38962.51563,18262
14-12-15,39100,39400,38178.05078,39162.94922,38713.94141,20318
21-12-15,38987,39705.39844,38987,39539.60156,39086.28125,8986
28-12-15,39585,41424.64844,39403.05078,40552.14844,40087.21484,19651
04-01-16,40400,41200.05078,38510.05078,38638.55078,38195.55469,19390
11-01-16,38580,39233.55078,37500,37688.05078,37255.95703,14093
18-01-16,37311,37950,34500.05078,36236.30078,35820.86328,23767
25-01-16,36600,38198.94922,35300,35626.25,35217.79688,52829
01-02-16,35700,36100,33456.10156,34180.35156,33788.48438,32225
08-02-16,34180.35156,34750,31183.19922,31811.84961,31447.12891,36757
15-02-16,32299,33843.05078,32299,33602,33216.75391,23056
22-02-16,33600,34087.44922,31834.30078,32371.5,32000.36328,18707
29-02-16,32597,35199.89844,31800,34226.69922,33834.28125,27008
07-03-16,34226.69922,34798.94922,33949.94922,34499.80078,34104.25781,15717
14-03-16,34600,34799,33351.10156,34716.89844,34318.86719,28939
21-03-16,34799,35543.94922,34450,35340.44922,34935.26953,18935
28-03-16,35350.19922,39000,35230.10156,37255.05078,36827.92578,45869
04-04-16,37700,37700,35313.80078,35468.25,35061.60547,26354
11-04-16,35500.10156,37000,35136.89844,36595.80078,36176.21875,25803
18-04-16,36300,37198,35414.05078,35541.94922,35134.46094,19881
25-04-16,35500,35944,33555.44922,33787.75,33400.37891,39522
02-05-16,33755,34944.35156,33201,33742.05078,33355.19922,57446
09-05-16,33701.19922,33989.94922,32600.05078,32907.05078,32529.76953,34149
16-05-16,33000,33229.94922,31928,32005.80078,31638.85547,23629
23-05-16,32205,33725,31002,33542.19922,33157.62891,38813
30-05-16,33719,33999.89844,33101,33427.64844,33044.40234,19508
06-06-16,33500,33551.5,32085,32197.05078,31827.9082,16722
13-06-16,32000,32300,31251.05078,31332.25,30973.02539,23541
20-06-16,31330,32424,30101,31317.25,30958.19141,27198
27-06-16,31340,33900,31144.19922,33656.64844,33270.77734,49821
04-07-16,33699,35470,33699,35391.10156,34985.34375,39144
11-07-16,35502.69922,35840.05078,34092.5,34221.85156,33829.49219,26596
18-07-16,34350,35425,34052.05078,34153.60156,33762.02344,26353
25-07-16,34425,35084.10156,33628,33844.14844,33456.12891,23338
01-08-16,33960,37490,33650,37068.19922,36643.21484,66083
08-08-16,37340,37540,35999.69922,36129.25,35814.26563,49308
15-08-16,36129.25,36907.5,36000,36110.10156,35795.28125,21366
22-08-16,36299,36863.35156,35299.94922,36339.69922,36022.87891,44911
29-08-16,36400,39000,36400,38852.55078,38513.82422,61835
05-09-16,38852.55078,40549.85156,38852.55078,40201.5,39851.01953,54081
12-09-16,39950,41874.69922,38695.75,40507.80078,40154.64453,70462
19-09-16,40555,46471.75,40520.05078,45841.30078,45441.65234,144716
26-09-16,45799.94922,51515.44922,45458,50872.55078,50429.03516,209033
03-10-16,51810,54650,50906.10156,53471.89844,53005.72266,140669
10-10-16,53550,54087.14844,52201,52449,51991.73828,51430
17-10-16,52549.80078,52600,48751,50438.25,49998.50781,128355
24-10-16,50603,50929,46199.94922,47955.55078,47537.47266,95634
31-10-16,47955.55078,50899,47955.55078,50179.69922,49742.22266,94728
07-11-16,50800,53940,47000,52576.89844,52118.52344,86410
14-11-16,52576.89844,53050,48889.80078,49080.5,48655.48438,63391
21-11-16,49109,49500,46451,47270.5,46861.14453,61355
28-11-16,47399,50799.94922,47250,48841.60156,48418.64453,84655
05-12-16,48401.10156,53448,48401.10156,53033.5,52574.24609,65906
12-12-16,52701,53350,51980.30078,52154.69922,51703.05078,55645
19-12-16,52387,52387,47968.14844,48996.5,48572.20703,48542
26-12-16,48998.80078,49300,47512.30078,48905.64844,48482.13672,39664
02-01-17,49000,52686.5,48799.75,51579.19922,51132.53516,48052
09-01-17,51579.19922,55945,49808.69922,53359.60156,52897.51953,95041
16-01-17,53299,54380.60156,51400,51668.89844,51221.46094,62118
23-01-17,51668,53633,51668,53339.19922,52877.30078,46216
30-01-17,53440,53440,50050.14844,51059.44922,50617.28906,86275
06-02-17,51684.80078,51985,49759.64844,51472.35156,51026.61719,64732
13-02-17,51551.14844,51680.30078,49600,50102.19922,49668.32813,46219
20-02-17,50100,51700,49577,51499.05078,51056.10156,43488
27-02-17,51650,53362.5,50700,52072.85156,51624.95703,64280
06-03-17,52398,52565.85156,51086.69922,52220.30078,51771.14063,45251
13-03-17,52220.30078,57984,52100,55427.85156,54951.11328,160332
20-03-17,56305,59684.35156,55801,59308.80078,58798.67188,128520
27-03-17,59499,61220,57801,60954.44922,60430.17578,107938
03-04-17,60935,61780,60211,61036.14844,60511.16797,60110
10-04-17,61195.69922,62200,60062.39844,60566.55078,60045.61328,55855
17-04-17,60720,63698,60311.39844,63283.69922,62739.39063,79125
24-04-17,63120,70500,63110,67909.20313,67325.10156,152400
01-05-17,67909.20313,69750,66500.04688,68135.95313,67549.90625,84608
08-05-17,68499.89844,68720,65300,65455.14844,64892.16016,70502
15-05-17,65620,69188,64164.85156,65876.64844,65310.03906,89889
22-05-17,66100.5,66799,62000,65401.80078,64839.26563,79186
29-05-17,65699,68993.85156,64561.25,67715.95313,67133.51563,67898
05-06-17,67910,73200,67300,72901.25,72274.21094,106403
12-06-17,72901.25,74147.5,70880.04688,71978.10156,71359,102042
19-06-17,72499.89844,72870,69596,69935.79688,69334.26563,51641
26-06-17,69935.79688,70400,67801.5,68325.89844,67738.22656,46326
03-07-17,68458.5,71500,68201,69809.29688,69208.875,58459
10-07-17,70379.5,70399.95313,68800,69516.25,68918.32813,32976
17-07-17,69662,70769.95313,68700,68878.45313,68286.01563,50267
24-07-17,69000,70663.64844,68501,69119.70313,68525.19531,48153
31-07-17,69120.70313,70999.79688,65293.30078,66361.14844,65841.16406,96039
07-08-17,67100,68500,62382.05078,63922,63421.12891,77500
14-08-17,64400,66395,63300,63684.14844,63185.14063,51334
21-08-17,63798.19922,64770,62432.05078,63049.69922,62555.66406,43539
28-08-17,63350,65499,62400,65293.85156,64782.22266,46509
04-09-17,65290,65368.44922,63671,63816.85156,63316.80469,41495
11-09-17,64010,65650,63535.75,64544.30078,64038.55469,46561
18-09-17,64698,65650,62650,62938.14844,62444.98047,70692
25-09-17,63100,63940,61000,63005.30078,62511.60938,74674
02-10-17,63005.30078,64620,62750,64422.69922,63917.90234,47683
09-10-17,64550,65300,63269.64844,63670.25,63171.35547,30304
16-10-17,63602,64190,63101,63522.5,63024.76172,16602
23-10-17,63250,64999,62409.80078,64771.10156,64263.57422,41029
30-10-17,65000,67343.89844,65000,66483.39844,65962.44531,38828
06-11-17,66500,67810,63614.05078,67359.04688,66831.25,67467
13-11-17,66812.20313,70500,66800,69437.35156,68893.25,68030
20-11-17,69437.35156,70200,68476.04688,69405.45313,68861.63281,35965
27-11-17,69474.45313,70450,65724.25,66169.14844,65653.52344,41317
04-12-17,66400,68337.89844,65705,68226.14844,67694.50781,33084
11-12-17,68500,69000,65323.89844,67703.60156,67176.03906,32600
18-12-17,67400,73089,65810,72817.79688,72250.38281,68281
25-12-17,72817.79688,74500,72101.10156,72357.04688,71793.21094,53405
01-01-18,72572,73200,70851.20313,72905.89844,72337.78906,37442
08-01-18,72900,73570,71814.10156,71970.95313,71410.125,37896
15-01-18,71970.95313,72499.95313,68500,69156,68617.11719,33313
22-01-18,69156,70456,67055.54688,67543.64844,67017.33594,23772
29-01-18,67165,72750,66750,69259.39844,68719.6875,70201
05-02-18,68016.25,70763.54688,64000,70013.79688,69468.21094,60147
12-02-18,70011,72780.60156,70011,71162.54688,70611.03906,30661
19-02-18,71555,72800,69599,72473.39844,71911.72656,26031
26-02-18,72550,74100,71660.89844,72683.64844,72120.35156,31011
05-03-18,72683,73566.60156,69800,70781.64844,70233.08594,32805
12-03-18,70950,72100,70000,70211.64844,69667.49219,21285
19-03-18,70500,70895.60156,68170,69236.89844,68700.3125,20146
26-03-18,69237,73649.95313,68800,72513.25,71951.28125,30984
02-04-18,72700,77270,72542.35156,77137.25,76539.44531,59963
09-04-18,77137,78540,76135.14844,78091.35156,77486.14844,36026
16-04-18,77506,80102,77506,78110.10156,77504.75,33180
23-04-18,78300,80570,76225.04688,80413.25,79790.04688,39795
30-04-18,80416,81425.95313,75595.85156,75721.5,75134.65625,57884
07-05-18,76000,76695.89844,74300,74675.5,74096.77344,51323
14-05-18,74750,75599,73925.10156,74206.20313,73631.10938,24944
21-05-18,74399.95313,74555,72701,73866.39844,73293.95313,20847
28-05-18,74100,77688,74100,74848.89844,74268.80469,24777
04-06-18,75400,76503.04688,73105,75929,75340.54688,21854
11-06-18,76249,76860,74784.04688,75351.14844,74767.1875,15980
18-06-18,75480,76250,73999,75703.39844,75116.69531,25372
25-06-18,76100,76100,72605,74974.45313,74393.40625,31716
02-07-18,75270,76350,74600,75097.14844,74515.14844,16086
09-07-18,75499.89844,78178.35156,75097,77059.75,76462.53125,28856
16-07-18,77060,77683.5,73666,76812.45313,76217.14844,31377
23-07-18,76999,81013.54688,75712,80860.45313,80233.78125,34222
30-07-18,80998,81190.95313,78005,78477.14844,77868.94531,25440
06-08-18,78485,78935.85156,74100,74233.95313,73708.70313,57186
13-08-18,74489.89844,74489.89844,73100,73747.75,73225.96875,42905
20-08-18,73999,75250,73500,74075.89844,73551.76563,34494
27-08-18,74300,74649,73000,74026.75,73502.96875,20500
03-09-18,73777,74169.95313,70001,71251.95313,70747.79688,30342
10-09-18,71501,71550.04688,68201.10156,70244.29688,69747.28906,23618
17-09-18,70200,70200,62500,66744.39844,66272.14063,29640
24-09-18,67000,68200,62300,63598.55078,63148.5625,53798
01-10-18,64100,64100,60501,61022.19922,60590.44141,45893
08-10-18,60711,64959.94922,59601,63978.35156,63525.66406,41868
15-10-18,63625.19922,64579.85156,60900,61967.85156,61529.39844,32280
22-10-18,62749.94922,63421.5,60666,63056.14844,62609.99219,30941
29-10-18,63200,66676.54688,62525,66480.79688,66010.41406,27243
05-11-18,66700,66800,64513.14844,66345.10156,65875.67188,19789
12-11-18,66345,66985.04688,64802.05078,65754.95313,65289.71094,31139
19-11-18,65770,68169.95313,65501,67607.39844,67129.04688,21930
26-11-18,68000,69340,67150.89844,67332.04688,66858.69531,35655
03-12-18,67500,67949,64445.05078,65574.85156,65113.85547,18233
10-12-18,64100.05078,68899,63666,66335.04688,65868.6875,28946
17-12-18,66415,69900,66100.04688,67003.85156,66532.79688,38332
24-12-18,67003.95313,67699,65105.25,67036.95313,66565.66406,28740
31-12-18,67550,67550,66150.70313,66603.14844,66134.91406,26548
07-01-19,67100,67345.89844,65820.45313,66937.25,66466.65625,20074
14-01-19,66600,66996.95313,65600,65739.79688,65277.62891,17572
21-01-19,65739.79688,66298.95313,63700,63920.94922,63471.57422,23031
28-01-19,63875,63875,60540.14844,61275.69922,60844.91406,34938
04-02-19,61944,61944,56300,56451.35156,56054.48438,66679
11-02-19,56450,56900,54725,55136.85156,54749.23828,56282
18-02-19,55248,55499,53858.35156,54960.80078,54577.32031,30849
25-02-19,55468,57400,54400,57129.10156,56730.49609,37529
04-03-19,57129.10156,58790,56830,57026.60156,56628.70703,26512
