Date,Open,High,Low,Close,Adj Close,Volume
2021-03-01,85200.000000,90801.000000,80605.796875,82259.453125,81911.359375,591144
2021-04-01,83148.000000,84492.148438,77200.000000,80720.546875,80378.960938,465390
2021-05-01,80399.898438,83965.000000,75950.000000,83641.398438,83287.445313,360900
2021-06-01,83643.398438,87300.000000,79527.750000,80079.500000,79740.609375,340341
2021-07-01,80100.000000,83450.000000,79201.046875,79907.453125,79569.304688,190621
2021-08-01,80499.000000,82664.796875,75950.000000,79742.750000,79405.289063,277835
2021-09-01,80000.000000,83200.000000,78050.000000,79375.546875,79088.445313,267200
2021-10-01,79000.000000,87550.000000,76650.000000,77308.148438,77028.539063,337442
2021-11-01,77694.000000,80489.851563,73050.000000,74630.796875,74360.867188,221637
2021-12-01,74989.898438,75360.000000,68700.000000,73338.000000,73075.531250,193445
2022-01-01,73589.953125,77299.898438,69459.546875,72148.101563,71889.890625,161870
2022-02-01,72400.000000,72680.000000,63000.000000,65740.953125,65505.687500,299176
2022-03-01,65740.953125,69889.000000,63741.601563,65022.101563,64792.335938,230519
2022-04-01,65100.000000,73400.000000,65099.949219,72729.000000,72472.007813,196973
2022-05-01,72000.000000,78165.648438,66680.000000,77649.453125,77375.062500,244859
2022-06-01,77200.000000,77570.000000,65878.351563,70800.898438,70550.718750,178487
2022-07-01,70300.000000,83970.000000,70300.000000,83818.148438,83521.976563,182364
2022-08-01,84000.000000,89499.898438,82101.000000,85364.953125,85216.406250,274556
2022-09-01,85444.000000,93887.000000,78689.953125,81654.546875,81512.460938,376855
2022-10-01,82100.000000,91250.000000,80100.000000,90767.000000,90609.054688,227585
2022-11-01,90800.000000,96000.000000,85100.000000,93557.546875,93394.742188,334533
2022-12-01,94000.000000,95243.648438,85201.046875,88535.453125,88384.414063,177834
2023-01-01,88600.000000,94480.000000,86911.351563,90869.398438,90714.382813,205933
2023-02-01,91000.000000,93449.000000,84640.000000,85256.601563,85111.156250,180094
2023-03-01,85654.250000,87399.398438,81380.046875,84047.203125,83906.648438,115080
2023-04-01,84047.203125,89300.000000,83325.750000,89006.796875,88857.937500,64043
2023-05-01,89007.000000,99933.500000,88002.046875,97211.703125,97049.125000,305939
2023-06-01,97100.000000,101648.296875,96067.546875,101260.500000,101091.156250,155442
2023-07-01,101073.000000,103298.851563,99000.000000,102956.250000,102784.070313,98039
2023-08-01,102507.148438,111997.000000,101400.046875,108686.250000,108683.296875,157742
2023-09-01,109500.000000,112727.953125,106800.000000,107295.601563,107292.687500,118718
2023-10-01,108149.750000,113439.296875,106405.000000,108297.796875,108294.851563,105469
2023-11-01,108500.000000,112989.953125,107008.046875,111683.000000,111679.960938,128906
2023-12-01,111651.000000,130399.351563,110856.203125,129579.250000,129579.250000,136810
2024-01-01,129570.000000,150254.156250,127257.101563,142577.406250,142577.406250,253531
2024-02-01,143500.000000,144350.000000,140447.296875,140941.843750,140941.843750,24602
